I I? make you nervous, don't I?, i ' ' make make you ? don ' t,I make you nervous, don't I?,0.1
They adapted themselves to the change quickly., they became their to the change quickly .,They adapted themselves to the change quickly.,0.75
He looked at her from head to foot., i looked at her from head and foot .,He looked at her from head to foot.,0.7777777777777778
Oh, didn't I mention it?, why , didn ' t i it it ?,Oh, didn't I mention it?,0.7777777777777778
I had expected him at the meeting., i had expected him at the meeting .,I had expected him at the meeting.,1.0
He off took his glasses., he off took his glasses .,He took off his glasses.,0.6666666666666666
I just want to be able to support my family myself., i just want to be able to support my family myself .,I just want to be able to support my family and myself.,0.8333333333333334
Do you want with it., do you want with it .,Do what you want with it.,0.16666666666666666
Economy details cars save you money., i ##s how you you ?,Economy cars save you money.,0.16666666666666666
Tom finished his chores and Ten then he did his homework., i finished his breakfast and ten and he did his homework,Tom finished his chores and then he did his homework.,0.2727272727272727
She says she has no intention of having a baby until she's in her thirties., she says she has no intention buying having a child until she is s having she teens .,She says she has no intention of having a baby until she's in her thirties.,0.6666666666666666
I just want to be perfect., i just want to be perfect .,I just want to be perfect.,1.0
kept He shifting his weight from one foot to the other., he was learning his his from one foot to the on .,He kept shifting his weight from one foot to the other.,0.6666666666666666
By the way, have you heard from her since then?, by the way , you you seen since her since then ?,By the way, have you heard from her since then?,0.75
Would you bring me another one, mean. please?, would you bring me another one , ? ?,Would you bring me another one, please?,0.8888888888888888
There would be competition., there would be be .,There would be no competition.,0.6
Tom doesn't want to you., tom doesn ' t want to you .,Tom doesn't want to see you.,0.75
Does cheated anyone know you're here?, does anyone anyone anyone you ' here here,Does anyone know you're here?,0.375
I am Finnish, but I also Swedish., i am my , but i am german .,I am Finnish, but I speak also Swedish.,0.5555555555555556
Try to open door. the, the door open door door .,Try to open the door.,0.5
There were no other survivors., there were no other knew .,There were no other survivors.,0.8333333333333334
Don't think that anymore., don don t think think tom don,Don't think about that anymore.,0.42857142857142855
My parents send you best their regards., my parents sent you best their . .,My parents send you their best regards.,0.5
How long have you been playing the drums?, how long have you been playing the violin ?,How long have you been playing the drums?,0.8888888888888888
Tom got out of the bathtub and dried himself hand with the new towel that Mary had given him., tom got himself of the washing machine and washing himself to with the new shirt that mary had given him,Tom got out of the bathtub and dried himself with the new towel that Mary had given him.,0.3
I can't understand anything Tom saying. is, it can ' t understand anyone tom says . .,I can't understand anything Tom is saying.,0.6
Why don't you meet me out front in a few minutes?, why don ' t you meet me out front in a few minutes ?,Why don't you meet me out front in a few minutes?,1.0
You have no right to do this., you have no right to do this .,You have no right to do this.,1.0
All Health my friends like the same kind of music that I do., many best my friends like the same kind of music that i i,All my friends like the same kind of music that I do.,0.0
This custom dates from the Edo period., your custom holds from the memory . .,This custom dates from the Edo period.,0.5
Pink is not just for girls., i is not just for girls .,Pink is not just for girls.,0.8571428571428571
I know you think there's no hope., i don you think there ' s no hope .,I know you think there's no hope.,0.9
You can say whatever you bedroom want to., you can say whatever you just want .,You can say whatever you want to.,0.75
We picked apples so we could make an apple pie., we picked mary so we could make an apple pie .,We picked apples so we could make an apple pie.,0.9090909090909091
I'd like you to postpone your trip., i ' d like you to post post your trip .,I'd like you to postpone your trip.,0.9090909090909091
Are you upset still about what happened?, are you upset upset about happened happened ?,Are you still upset about what happened?,0.75
Scientists are fighting to stem the spread of the AIDS minutes virus., we are working to survive the kind of the cancer cancer .,Scientists are fighting to stem the spread of the AIDS virus.,0.5
You've over get gotta there right now., you ' ve just get just just right now .,You've gotta get over there right now.,0.7
There is a subtle difference between the two words., he is a simple difference between the two words .,There is a subtle difference between the two words.,0.8
language Why don't you take a picture?, why you you ' t you take a picture,Why don't you take a picture?,0.1111111111111111
tell should You Tom what to do., tom should you tom tom to . .,You should tell Tom what to do.,0.5
She was standing on a ladder painting the ceiling., she was sitting on a basket on the floor .,She was standing on a ladder painting the ceiling.,0.6
interested are you so Why in him?, why are you so in in ? ?,Why are you so interested in him?,0.75
This type of thing never used to happen here., that kind of happen ever used to happen here .,This type of thing never used to happen here.,0.6
Since my nephew was still young, he was let off the beginning. hook., one , boy was still young , he was saved off the end .,Since my nephew was still young, he was let off the hook.,0.6428571428571429
